SpecialDay,Month,OperatingSystems,Browser,Region,VisitorType,Weekend,Revenue
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,New_Visitor,FALSE,FALSE
0,Mar,1,1,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,New_Visitor,TRUE,FALSE
0,Mar,3,3,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,TRUE
0,Mar,2,5,5,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,5,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,New_Visitor,TRUE,FALSE
0,Mar,2,4,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,New_Visitor,FALSE,FALSE
0,Mar,2,6,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,New_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,6,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,9,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,5,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,7,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,7,New_Visitor,FALSE,FALSE
0,Mar,2,7,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,New_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,New_Visitor,FALSE,FALSE
0,Mar,1,1,1,New_Visitor,FALSE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,10,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,New_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,4,1,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,7,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,New_Visitor,FALSE,FALSE
0,Mar,4,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,9,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,9,New_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,6,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,TRUE
0,Mar,4,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,2,New_Visitor,FALSE,TRUE
0,Mar,2,2,2,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,TRUE
0,Mar,4,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,5,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,5,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,TRUE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,5,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,New_Visitor,FALSE,TRUE
0,Mar,2,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,8,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,9,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,1,1,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,9,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,9,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,4,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,3,Returning_Visitor,TRUE,TRUE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,TRUE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,4,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,8,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,New_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,New_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,TRUE,TRUE
0,Mar,4,1,9,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,6,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,7,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,1,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,3,2,Returning_Visitor,FALSE,TRUE
0,Mar,4,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,8,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,7,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,2,New_Visitor,TRUE,FALSE
0,Mar,1,1,1,New_Visitor,FALSE,FALSE
0,Mar,2,7,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,TRUE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,6,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,3,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,4,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,TRUE
0,Mar,2,10,4,New_Visitor,TRUE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,8,Returning_Visitor,TRUE,FALSE
0,Mar,4,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,TRUE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,7,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,8,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,8,New_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,4,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,6,Returning_Visitor,FALSE,FALSE
0,Mar,1,8,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,New_Visitor,FALSE,FALSE
0,Mar,1,2,1,New_Visitor,FALSE,FALSE
0,Mar,2,2,3,New_Visitor,FALSE,FALSE
0,Mar,1,1,4,Returning_Visitor,TRUE,TRUE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,4,New_Visitor,TRUE,FALSE
0,Mar,2,6,2,New_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,TRUE,TRUE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,4,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,7,New_Visitor,FALSE,FALSE
0,Mar,3,2,8,New_Visitor,TRUE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,6,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,5,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,4,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,New_Visitor,TRUE,FALSE
0,Mar,3,3,2,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,6,New_Visitor,TRUE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,TRUE
0,Mar,3,2,7,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,4,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,4,1,New_Visitor,FALSE,TRUE
0,Mar,1,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,TRUE
0,Mar,2,2,1,New_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,4,1,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,1,2,1,New_Visitor,FALSE,TRUE
0,Mar,2,2,1,Returning_Visitor,TRUE,FALSE
0,Mar,1,1,1,New_Visitor,FALSE,FALSE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,New_Visitor,TRUE,TRUE
0,Mar,3,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,9,New_Visitor,TRUE,FALSE
0,Mar,1,1,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,8,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,New_Visitor,FALSE,FALSE
0,Mar,2,4,1,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,2,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,4,Returning_Visitor,TRUE,FALSE
0,Mar,4,1,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,3,Returning_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,1,New_Visitor,TRUE,TRUE
0,Mar,2,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,7,1,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,7,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,4,Returning_Visitor,FALSE,FALSE
0,Mar,3,2,1,New_Visitor,TRUE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,2,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,1,Returning_Visitor,FALSE,FALSE
0,Mar,1,2,6,Returning_Visitor,FALSE,FALSE
0,Mar,2,4,3,Returning_Visitor,TRUE,FALSE
0,Mar,3,2,2,Returning_Visitor,FALSE,FALSE
0,Mar,1,1,7,Returning_Visitor,TRUE,TRUE
0,Mar,3,2,3,Returning_Visitor,FALSE,FALSE
0,Mar,2,2,2,Returning_Visitor,FALSE,FALSE
